fid,id,Trial,Row,Column,MasonPlot#,layer,path,716ExG_mean,716ExG_variance,716ExR_mean,716ExR_variance,716gNDVI_mean,716gNDVI_variance,716NDVI_mean,716NDVI_variance,716THRESH_mean,716THRESH_variance,716HA_mean,716HA_variance,716PLT_,,,,,717NDRE_mean,717NDRE_variance
401,117,2504,5,1,25040501,501,7/16/2025,47,67.23264627,1143.182175,-1501.511789,9023666.364,0.394194501,0.046672332,0.188312554,0.021630332,-0.041181362,0.00158384,0.725503026,0.199148385,0.643402658,31,,,,
402,118,2504,5,2,25040502,502,7/16/2025,47,64.15682103,938.9800982,-1676.930868,7202092.074,0.409611848,0.045576182,0.194702321,0.022919093,-0.036316277,0.001391832,0.744722631,0.190110834,0.547088308,25,,,,
403,119,2504,5,3,25040503,503,7/16/2025,47,62.37251642,918.9130971,-1418.289602,7432998.575,0.412081638,0.050430855,0.206962914,0.026998637,-0.029813238,0.002518974,0.751328664,0.186833903,0.684862845,35,,,,
404,120,2504,5,4,25040504,504,7/16/2025,47,70.59486942,1028.915118,-1530.958972,6657621.499,0.41015462,0.042004163,0.201061938,0.020278691,-0.036552908,0.001544641,0.747314759,0.18883541,0.397604856,14,,,,
405,121,2504,6,1,25040601,601,7/16/2025,47,65.50745618,948.1059462,-1172.238423,8221331.185,0.414148865,0.045155869,0.223014465,0.021882455,-0.029059828,0.001291255,0.749788719,0.187605596,0.484899298,18,,,,
406,122,2504,6,2,25040602,602,7/16/2025,47,63.68135224,1123.409859,-1033.762989,9934009.128,0.390208601,0.054357737,0.199888436,0.026444615,-0.037384235,0.001680393,0.70717012,0.207080541,0.64065177,37,,,,
407,123,2504,6,3,25040603,603,7/16/2025,47,68.42678338,1043.329118,-1431.032411,8685269.177,0.429687083,0.048004098,0.229350856,0.023728716,-0.0319892,0.002171716,0.772687609,0.175641468,0.70076731,38,,,,
408,124,2504,6,4,25040604,604,7/16/2025,47,70.9782662,1147.906293,-1294.894843,9858191.341,0.400972396,0.051895853,0.202139189,0.024391308,-0.041671028,0.001644183,0.745520984,0.189719446,0.569285727,32,,,,
409,125,2504,7,1,25040701,701,7/16/2025,47,51.6176679,884.0275302,7.752076952,9547738.094,0.328422093,0.059770723,0.167930294,0.031204476,-0.046508572,0.001700853,0.637211077,0.23117312,0.814841144,54,,,,
410,126,2504,7,2,25040702,702,7/16/2025,47,53.29894519,705.1311611,-461.761378,7279890.568,0.382214071,0.04621515,0.212755531,0.024764505,-0.021574337,0.001942759,0.712911227,0.20466881,0.772789413,46,,,,
411,127,2504,7,3,25040703,703,7/16/2025,47,61.47107258,1189.864137,-680.9300558,12402067.69,0.368438478,0.061406355,0.187717024,0.029889803,-0.031523034,0.00233914,0.670320083,0.220991069,0.561987387,23,,,,
412,128,2504,7,4,25040704,704,7/16/2025,47,60.30306334,869.1343055,-682.5597518,7758684.575,0.379742071,0.045173058,0.202903852,0.021561627,-0.025761893,0.001327402,0.71230786,0.204925373,0.691922138,33,,,,
413,129,2504,8,1,25040801,801,7/16/2025,47,50.53348969,641.8622743,-544.9538294,6270773.269,0.377407503,0.048054457,0.20458215,0.026530022,-0.023934004,0.001989988,0.715528526,0.203547454,0.626738358,33,,,,
414,130,2504,8,2,25040802,802,7/16/2025,47,61.83138346,955.6301084,-1224.743113,7721914.147,0.414724944,0.049084438,0.222295599,0.026492587,-0.025192472,0.002199608,0.739862009,0.192466217,0.657850607,35,,,,
415,131,2504,8,3,25040803,803,7/16/2025,47,63.28365004,1275.774555,-987.3969398,11334937.16,0.369333344,0.061645971,0.179547854,0.031311681,-0.041210481,0.0024206,0.67959868,0.217744314,0.536899663,25,,,,
416,132,2504,8,4,25040804,804,7/16/2025,47,72.86454813,1192.622337,-1599.990308,8503356.731,0.406199846,0.045104701,0.200555991,0.021182961,-0.04578873,0.001406573,0.743023002,0.19093982,0.521390423,23,,,,
417,133,2504,9,1,25040901,901,7/16/2025,47,58.59498227,1208.217526,-559.3664899,13933085.32,0.335973639,0.071570267,0.151751917,0.035749634,-0.048108601,0.002179592,0.641505318,0.229976245,0.325003645,11,,,,
418,134,2504,9,2,25040902,902,7/16/2025,47,59.71961292,1109.857978,-906.4262834,9667685.683,0.362293586,0.05456519,0.174605618,0.028259196,-0.044346114,0.002915402,0.661114897,0.22404199,0.657996427,41,,,,
419,135,2504,9,3,25040903,903,7/16/2025,47,60.81263973,1111.838499,-823.1691908,11174787.98,0.365045582,0.056762324,0.177823113,0.030881057,-0.041217856,0.004241225,0.68367959,0.216261808,0.571761875,33,,,,
420,136,2504,9,4,25040904,904,7/16/2025,47,74.94827116,1081.248497,-1837.898882,7582446.904,0.414568706,0.03563142,0.202494096,0.01738852,-0.043070491,0.002038683,0.769824389,0.177194799,0.627273721,30,,,,
421,137,2504,10,1,25041001,1001,7/16/2025,47,65.15617334,1239.500058,-1224.879325,10196478.09,0.39140193,0.057189691,0.194934535,0.028281131,-0.034736544,0.001841735,0.710193513,0.205818687,0.423621617,17,,,,
422,138,2504,10,2,25041002,1002,7/16/2025,47,63.42243001,1136.453562,-1206.999733,8582280.666,0.402984549,0.05029107,0.210275483,0.025664868,-0.031870108,0.002100257,0.71801652,0.202468797,0.664922993,42,,,,
423,139,2504,10,3,25041003,1003,7/16/2025,47,64.6372036,1225.918938,-990.8453145,10874059.16,0.389616144,0.057386394,0.201545341,0.029206812,-0.034129949,0.002647447,0.703815754,0.208459139,0.710601145,49,,,,
424,140,2504,10,4,25041004,1004,7/16/2025,47,71.66866534,1570.694856,-1199.030362,13098751.29,0.366600041,0.059425572,0.169655731,0.026410732,-0.0530059,0.001740218,0.679730724,0.217696867,0.285138805,12,,,,
425,141,2504,11,1,25041101,1101,7/16/2025,47,44.82919449,927.7119186,204.7172472,11534373,0.28635653,0.067638571,0.122620198,0.035158267,-0.052929156,0.002188372,0.582499659,0.243193806,0.614126868,33,,,,
426,142,2504,11,2,25041102,1102,7/16/2025,47,58.08329244,995.0440739,-805.158711,8808799.289,0.36785957,0.049016915,0.181406895,0.024711816,-0.034540438,0.001687674,0.676400022,0.218883032,0.564754562,28,,,,
427,143,2504,11,3,25041103,1103,7/16/2025,47,52.24308925,900.3752078,-400.4426641,8832485.995,0.370491757,0.056243136,0.200037516,0.030957979,-0.028856672,0.002254511,0.680960689,0.217253229,0.497192957,20,,,,
428,144,2504,11,4,25041104,1104,7/16/2025,47,67.7220193,1197.746038,-1050.873957,8316712.454,0.400414306,0.048505686,0.210496616,0.024544483,-0.034704026,0.001533541,0.720247506,0.201491036,0.400218719,20,,,,
429,145,2504,12,1,25041201,1201,7/16/2025,47,51.0521464,1076.349433,-102.2122182,11882769.62,0.347771628,0.076584491,0.181517756,0.041588703,-0.032661278,0.003441352,0.641193476,0.230064402,0.37060732,13,,,,
430,146,2504,12,2,25041202,1202,7/16/2025,47,51.71101355,1268.153664,138.229515,12905835.63,0.290926999,0.069493114,0.12730655,0.034731032,-0.051334941,0.002452126,0.57186486,0.244835442,0.794138553,51,,,,
431,147,2504,12,3,25041203,1203,7/16/2025,47,47.55623109,948.3376802,175.5742794,10433377,0.315851125,0.062845179,0.159556123,0.033923002,-0.038542559,0.002660189,0.599252979,0.240148846,0.80213972,53,,,,
432,148,2504,12,4,25041204,1204,7/16/2025,47,59.73150849,1114.099018,-512.8036431,10437798.34,0.373089374,0.065879237,0.198576636,0.035636917,-0.043629139,0.00225588,0.700509829,0.209795809,0.625385022,31,,,,
433,149,2504,13,1,25041301,1301,7/16/2025,47,50.34855383,1035.224638,-56.07354351,10962662.83,0.290551258,0.065455678,0.120482301,0.032837088,-0.057840967,0.002133212,0.578469591,0.243842523,0.595549237,37,,,,
434,150,2504,13,2,25041302,1302,7/16/2025,47,51.81235692,850.2189872,-707.5066068,8249679.274,0.318661355,0.054366667,0.130969776,0.028478643,-0.054057417,0.002420417,0.627848032,0.233654881,0.797688915,53,,,,
435,151,2504,13,3,25041303,1303,7/16/2025,47,57.37578385,1201.8159,-862.101064,9671532.009,0.319492218,0.060147241,0.125813682,0.030156001,-0.0662809,0.002622925,0.623316429,0.234793058,0.871197623,66,,,,
436,152,2504,13,4,25041304,1304,7/16/2025,47,68.29529781,1339.667167,-1394.282241,9312256.664,0.378152396,0.059333602,0.174158623,0.02983483,-0.054495011,0.001988715,0.689164509,0.214216789,0.268291349,10,,,,
437,153,2504,14,1,25041401,1401,7/16/2025,47,70.2284538,1060.124568,-1892.025231,6848899.869,0.466543221,0.041201047,0.258532825,0.021081061,-0.01884192,0.001526197,0.802110314,0.158729358,0.350410994,9,,,,
438,154,2504,14,2,25041402,1402,7/16/2025,47,68.47152942,979.7246439,-2089.945501,5936759.205,0.438159087,0.036732333,0.216609899,0.019902991,-0.026923051,0.002317876,0.786136779,0.168125744,0.549315543,28,,,,
439,155,2504,14,3,25041403,1403,7/16/2025,47,62.05221825,983.2148175,-1571.803032,6853066.645,0.415005326,0.048895553,0.207516556,0.028804078,-0.023684058,0.00299267,0.735036675,0.194757761,0.409008057,15,,,,
440,156,2504,14,4,25041404,1404,7/16/2025,47,59.43871988,778.8519584,-1271.583557,5575565.315,0.411482659,0.041253094,0.215522737,0.023010698,-0.027805512,0.001786626,0.749618362,0.187690673,0.511263806,21,,,,
441,157,2504,15,1,25041501,1501,7/16/2025,47,42.05531474,676.6723581,-70.61662401,7304163.589,0.346191058,0.056936418,0.18565855,0.032104303,-0.020209015,0.002100089,0.634524686,0.231903109,0.428738084,14,,,,
442,158,2504,15,2,25041502,1502,7/16/2025,47,47.07802444,1031.760275,-503.0905097,8663842.954,0.307274965,0.065687705,0.125785584,0.034741355,-0.039383784,0.002085693,0.580642522,0.243496784,0.619976305,31,,,,
443,159,2504,15,3,25041503,1503,7/16/2025,47,46.65477197,895.1815291,-696.8198885,7843082.363,0.328750915,0.060889517,0.143811581,0.033268577,-0.033479598,0.002044255,0.615353161,0.236693648,0.624368905,34,,,,
444,160,2504,15,4,25041504,1504,7/16/2025,47,49.53956697,973.8679262,-586.6765487,7509972.22,0.333976087,0.055264726,0.157435011,0.029087048,-0.03329541,0.001630991,0.612156414,0.237420939,0.579880794,23,,,,
445,161,2504,16,1,25041601,1601,7/16/2025,47,36.80970037,772.4256852,418.6391177,8591133.356,0.289832994,0.055839443,0.13705491,0.029681596,-0.036015566,0.001758799,0.547288639,0.247763785,0.662188765,31,,,,
446,162,2504,16,2,25041602,1602,7/16/2025,47,51.01422925,1056.144489,-991.0574836,7366980.068,0.386376868,0.050833619,0.201045343,0.026435818,-0.022637007,0.00176439,0.662123484,0.223715976,0.415231221,17,,,,
447,163,2504,16,3,25041603,1603,7/16/2025,47,43.71771313,1014.168685,-318.1632872,8347800.537,0.334198699,0.05896564,0.165001054,0.031330374,-0.031043858,0.002181716,0.5824041,0.243209564,0.517033338,23,,,,
448,164,2504,16,4,25041604,1604,7/16/2025,47,49.44442021,1080.661885,-789.8898386,8394409.244,0.366636811,0.056182534,0.187836231,0.02879576,-0.029068209,0.00167286,0.628268397,0.233547218,0.266614414,7,,,,
449,165,2504,17,1,25041701,1701,7/16/2025,47,35.84899951,612.6126331,-50.08783045,7252140.239,0.307507438,0.048383052,0.144415681,0.025696058,-0.031628659,0.00158528,0.568644022,0.245287998,0.732101196,38,,,,
450,166,2504,17,2,25041702,1702,7/16/2025,47,37.11533953,1037.797808,234.6484752,10677155.88,0.257811888,0.065255174,0.09765661,0.033198719,-0.047405891,0.002539661,0.477932557,0.249513028,0.446888784,21,,,,
451,167,2504,17,3,25041703,1703,7/16/2025,47,40.02981495,971.4175833,-139.0804346,9368899.311,0.293866623,0.058884915,0.127357142,0.030494012,-0.04103203,0.002711024,0.537731992,0.248576297,0.626615387,32,,,,
452,168,2504,17,4,25041704,1704,7/16/2025,47,39.82732106,895.1752808,-85.30514576,8657367.997,0.273054139,0.050292112,0.107380161,0.024542178,-0.05111816,0.001658897,0.516209952,0.249737237,0.672924451,34,,,,
453,169,2504,18,1,25041801,1801,7/16/2025,47,45.11266799,873.1430729,-832.1267563,7849990.635,0.386299271,0.057805645,0.205010857,0.033130387,-0.013019805,0.002281183,0.66434043,0.222992223,0.235390616,8,,,,
454,170,2504,18,2,25041802,1802,7/16/2025,47,42.59935662,866.8662835,-316.5846788,8408512.71,0.335699199,0.054322624,0.165393775,0.030102785,-0.025188576,0.00209706,0.603991167,0.239185837,0.554188539,33,,,,
455,171,2504,18,3,25041803,1803,7/16/2025,47,37.02014502,694.9386139,44.26066873,7668991.626,0.324089406,0.053434774,0.165600685,0.030770673,-0.020223211,0.002207618,0.585486861,0.242691997,0.423025045,20,,,,
456,172,2504,18,4,25041804,1804,7/16/2025,47,49.74588421,941.0555462,-790.4471328,7564853.642,0.367297486,0.047856037,0.187987782,0.024881949,-0.03023219,0.001487184,0.648686219,0.227892408,0.433601866,26,,,,
457,173,2504,19,1,25041901,1901,7/16/2025,47,42.21282743,1101.716909,-258.3980645,10594622.36,0.286102723,0.06361753,0.110261601,0.031832567,-0.043004893,0.001783253,0.538719437,0.248500805,0.530383115,20,,,,
458,174,2504,19,2,25041902,1902,7/16/2025,47,39.95574521,1007.5246,-18.05340569,9922599.102,0.289292336,0.059712728,0.124005052,0.030284877,-0.035169071,0.001663765,0.529857665,0.24910852,0.696145083,34,,,,
459,175,2504,19,3,25041903,1903,7/16/2025,47,32.85558888,682.0950396,550.0969188,8902168.175,0.274942104,0.060726075,0.125830694,0.033807567,-0.034795419,0.001969512,0.517748092,0.249685005,0.776878634,48,,,,
460,176,2504,19,4,25041904,1904,7/16/2025,47,44.4539976,957.4063153,-264.6099208,8736040.867,0.321286232,0.061210885,0.152918831,0.031970527,-0.030117464,0.001649016,0.584233202,0.242904768,0.304906499,8,,,,
461,177,2504,20,1,25042001,2001,7/16/2025,47,45.10959053,1212.7693,-105.7415851,11266725.49,0.301334807,0.062471053,0.132631293,0.03084326,-0.038407395,0.00159492,0.551251295,0.247373305,0.333290807,13,,,,
462,178,2504,20,2,25042002,2002,7/16/2025,47,47.95246532,1030.806048,-310.6140753,9338047.027,0.357802183,0.055620596,0.192343055,0.027873189,-0.019061442,0.00175377,0.626482052,0.234002291,0.62686812,25,,,,
463,179,2504,20,3,25042003,2003,7/16/2025,47,48.09048787,810.2829539,-422.3537739,7561993.221,0.398679,0.050832474,0.234823157,0.027310455,-0.01137399,0.001874076,0.693649496,0.212499873,0.557521963,21,,,,
464,180,2504,20,4,25042004,2004,7/16/2025,47,48.0085307,997.6667393,-281.9119344,9475703.352,0.3447,0.058107332,0.178044447,0.028494647,-0.027865795,0.001691605,0.615082718,0.236755968,0.403681764,18,,,,
465,181,2504,21,1,25042101,2101,7/16/2025,47,52.46967383,1069.920401,-779.4934768,10124793.02,0.357511027,0.054126982,0.173171485,0.02729193,-0.028638493,0.001497271,0.64047671,0.230266294,0.522554541,25,,,,
466,182,2504,21,2,25042102,2102,7/16/2025,47,47.36881424,1090.39987,-145.4393707,10833665.21,0.315182634,0.064586901,0.146830387,0.032900226,-0.037210052,0.002027892,0.582735774,0.243154792,0.489163522,20,,,,
467,183,2504,21,3,25042103,2103,7/16/2025,47,45.70890598,860.5534351,-99.16448579,9406254.676,0.321858271,0.056776239,0.157683065,0.029323904,-0.037830935,0.00199736,0.6089387,0.23813236,0.611173897,29,,,,
468,184,2504,21,4,25042104,2104,7/16/2025,47,51.0191154,1012.360319,-302.1979983,9419869.53,0.337152916,0.058939145,0.168334658,0.028943438,-0.042203195,0.001583339,0.616710297,0.236378707,0.292517999,10,,,,
469,185,2504,22,1,25042201,2201,7/16/2025,47,50.17725315,963.3062946,-456.1750287,9761986.304,0.367009593,0.060317379,0.193692575,0.030661146,-0.024006577,0.00179431,0.639877869,0.230434182,0.234265925,10,,,,
470,186,2504,22,2,25042202,2202,7/16/2025,47,44.81027291,736.9923032,-140.2205952,8223274.478,0.341259149,0.056615912,0.177545606,0.029846972,-0.029643612,0.002364149,0.631832929,0.232620079,0.421322203,15,,,,
471,187,2504,22,3,25042203,2203,7/16/2025,47,46.32027373,1030.903068,303.8948688,10932032.38,0.2883121,0.065243164,0.133287925,0.033072317,-0.05148838,0.002803618,0.555346529,0.246936762,0.708258152,48,,,,
472,188,2504,22,4,25042204,2204,7/16/2025,47,47.67739296,896.9368301,-4.562295949,8636227.604,0.319408949,0.056669884,0.159329019,0.028218346,-0.043999017,0.001875279,0.601854377,0.239625686,0.521634528,21,,,,
473,189,2504,23,1,25042301,2301,7/16/2025,47,57.2301821,1075.899639,-897.5253025,8745671.688,0.375616679,0.053299974,0.188347086,0.026231348,-0.03200844,0.00145248,0.656198888,0.225601907,0.350914923,18,,,,
474,190,2504,23,2,25042302,2302,7/16/2025,47,44.06402181,786.7452945,-236.1412683,7525270.466,0.344387978,0.060690515,0.178852763,0.034104267,-0.028393806,0.002201307,0.608398091,0.238249854,0.280217276,8,,,,
475,191,2504,23,3,25042303,2303,7/16/2025,47,55.88683206,1357.490873,-978.3890729,10579538.63,0.355364805,0.065199714,0.167486937,0.032749374,-0.040735356,0.002106621,0.620365322,0.235512189,0.16999599,5,,,,
476,192,2504,23,4,25042304,2304,7/16/2025,47,58.4336522,1523.583946,-942.6362198,10916241.24,0.334164575,0.059193832,0.145316868,0.02681614,-0.049669665,0.001400826,0.603902652,0.239204239,0.369331438,14,,,,
477,193,2504,24,1,25042401,2401,7/16/2025,47,52.90937841,912.8408063,-1351.972563,4242740.705,0.451190951,0.045247641,0.257412606,0.02866551,0.014362705,0.002262552,0.702262814,0.209089754,0.08691214,2,,,,
478,194,2504,24,2,25042402,2402,7/16/2025,47,52.53000518,903.0223909,-1487.679772,4080922.032,0.475599134,0.04596386,0.281666111,0.029745412,0.019231152,0.002009166,0.729694359,0.197240502,0.161520796,4,,,,
479,195,2504,24,3,25042403,2403,7/16/2025,47,49.56102614,852.2282283,-1450.207552,4245216.097,0.43328454,0.044004208,0.235384288,0.027228268,-0.000863707,0.0018714,0.697663641,0.210929085,0.233845537,8,,,,
480,196,2504,24,4,25042404,2404,7/16/2025,47,55.01450461,1033.960202,-1563.412405,4162497.797,0.442659324,0.043477067,0.24116263,0.026210725,0.000636145,0.001674683,0.70625443,0.20745911,0.135868178,4,,,,
481,1001,2506,1,1,25060101,101,7/16/2025,47,45.8326791,914.6374709,-631.0995975,6019906.091,0.364238069,0.042866749,0.186390487,0.023743347,-0.016585875,0.001970313,0.631555992,0.232693021,0.817030273,52,,,,
482,1002,2506,1,2,25060102,102,7/16/2025,47,54.49247464,760.0007341,-1439.125652,4808368.308,0.475896561,0.035683034,0.28172795,0.020944612,0.011201558,0.001765515,0.803440942,0.157923595,0.754693253,44,,,,
483,1003,2506,1,3,25060103,103,7/16/2025,47,40.07364087,641.1299443,-394.1790446,5458087.094,0.377329091,0.045469391,0.207644962,0.02709801,0.002396894,0.002212807,0.648263264,0.228018005,0.424509214,15,,,,
484,1004,2506,1,4,25060104,104,7/16/2025,47,42.79549483,676.6483246,-846.4996972,4922325.462,0.390005442,0.037582859,0.207627761,0.021552271,0.005835654,0.001855125,0.680847582,0.217294152,0.738188976,36,,,,
485,1005,2506,1,5,25060105,105,7/16/2025,47,53.14726886,893.7195079,-1411.542614,5246345.649,0.436187728,0.035087992,0.237814192,0.019287391,0.004969652,0.001752547,0.75678696,0.184060457,0.761109693,49,,,,
486,1006,2506,2,1,25060201,201,7/16/2025,47,63.63761518,842.6762395,-1662.424034,5282842.698,0.464674757,0.030641542,0.263084239,0.017062725,-0.009167375,0.001619942,0.814513931,0.151080987,0.832613332,41,,,,
487,1007,2506,2,2,25060202,202,7/16/2025,47,52.52220617,1018.857811,-558.1826225,9398936.183,0.346909375,0.048594631,0.167315009,0.024713565,-0.036412644,0.001868853,0.649281605,0.227715002,0.921444975,69,,,,
488,1008,2506,2,3,25060203,203,7/16/2025,47,48.83310168,572.14493,-677.8716266,5234276.098,0.418907336,0.036945262,0.244961057,0.022227345,-0.014018614,0.001777841,0.767040035,0.17868962,0.636762964,42,,,,
489,1009,2506,2,4,25060204,204,7/16/2025,47,44.26891512,600.5519724,-545.7318592,5498476.175,0.3584238,0.031620664,0.185956119,0.016416291,-0.009922739,0.001829242,0.667448265,0.221961079,0.977343565,104,,,,
490,1010,2506,2,5,25060205,205,7/16/2025,47,57.62926311,1130.905247,-876.4862572,9375741.319,0.341764167,0.044144028,0.152033707,0.020805026,-0.040844446,0.002190612,0.637359941,0.231132247,0.924758034,79,,,,
491,1011,2506,3,1,25060301,301,7/16/2025,47,76.73476009,890.7069924,-2118.938637,5575722.696,0.459251862,0.023998906,0.241147911,0.011579376,-0.038048229,0.001651519,0.849536532,0.127824213,0.904660361,80,,,,
492,1012,2506,3,2,25060302,302,7/16/2025,47,59.86850428,618.2309503,-1345.501603,4418861.147,0.44623266,0.024604795,0.254954588,0.013344741,-0.013197748,0.001817353,0.828207645,0.142279742,0.888668137,64,,,,
493,1013,2506,3,3,25060303,303,7/16/2025,47,55.13825727,796.2463029,-668.191859,6938967.757,0.353580079,0.037108896,0.175378383,0.017675099,-0.03351852,0.00137126,0.691613501,0.213284266,0.874241347,59,,,,
494,1014,2506,3,4,25060304,304,7/16/2025,47,71.37514654,600.5171892,-2187.19337,4135906.433,0.50234792,0.017317083,0.285432413,0.01077521,-0.011065714,0.001495629,0.916000981,0.076943183,0.8157228,60,,,,
