fid,id,Trial,Row,Column,MasonPlot#,layer,path,,723ExG_mean,723ExG_variance,723ExR_mean,723ExR_variance,723NDVI_mean,723NDVI_variance,723gNDVI_mean,723gNDVI_variance,723NDRE_mean,723NDRE_variance,723THRESH_mean,723THRESH_variance,723HA_mean,
418,134,2504,9,2,25040902,902,7/23/2025,55,45.84930647,597.8310213,-278.0238259,5990125.03,0.376673445,0.035684339,0.21539113,0.020494063,-0.023021792,0.001785498,0.707241153,0.207051104,0.94965917,109
419,135,2504,9,3,25040903,903,7/23/2025,55,47.75397346,679.8582267,-378.7205858,8068658.258,0.3743392,0.040112557,0.207659142,0.022944109,-0.026294319,0.002145915,0.725899831,0.198969266,0.97543105,135
420,136,2504,9,4,25040904,904,7/23/2025,55,58.7202971,552.5848558,-1345.53655,4392639.073,0.428899195,0.019181076,0.23642938,0.01064798,-0.023976125,0.001361308,0.849157587,0.128088979,0.882203915,141
421,137,2504,10,1,25041001,1001,7/23/2025,55,51.65754771,689.6101133,-605.2239876,6303242.736,0.399647642,0.03871024,0.227173168,0.022181318,-0.015820244,0.002002924,0.760804871,0.181980819,0.962417526,127
422,138,2504,10,2,25041002,1002,7/23/2025,55,50.69084949,643.6227543,-794.944709,5155723.308,0.432826746,0.03409444,0.257732796,0.019720599,-0.013988877,0.001852793,0.8071292,0.155671655,0.977725931,138
423,139,2504,10,3,25041003,1003,7/23/2025,55,52.33753004,748.9790656,-568.1226457,7563708.565,0.401711489,0.042274758,0.229778451,0.023824147,-0.028625259,0.002271496,0.767342146,0.178528177,0.987223417,146
424,140,2504,10,4,25041004,1004,7/23/2025,55,54.25860374,819.6319114,-444.7114002,8126228.989,0.368832292,0.042902029,0.19632153,0.021797232,-0.047507314,0.001904989,0.712471321,0.204855938,0.927169337,106
425,141,2504,11,1,25041101,1101,7/23/2025,55,34.10747255,491.4496667,689.350156,7020150.784,0.298473671,0.048799327,0.154843406,0.029158513,-0.036771957,0.002556316,0.594526684,0.241064706,0.91557767,120
426,142,2504,11,2,25041102,1102,7/23/2025,55,47.38593426,595.8498535,-576.961953,5409336.414,0.38365501,0.031325059,0.210945448,0.016980243,-0.021038599,0.001853045,0.721087692,0.201120232,0.973988808,115
427,143,2504,11,3,25041103,1103,7/23/2025,55,42.44878062,507.3803476,-323.1033724,6145376.84,0.397025567,0.037911905,0.2330595,0.022858462,-0.012943016,0.002788224,0.773220089,0.175350783,0.966244418,154
428,144,2504,11,4,25041104,1104,7/23/2025,55,53.1271943,601.7006307,-822.1414894,4894214.635,0.424774193,0.028908051,0.247178149,0.016116847,-0.017919867,0.001957316,0.799885337,0.160068785,0.923096553,95
429,145,2504,12,1,25041201,1201,7/23/2025,55,38.9932283,599.0290342,-20.82932565,7060779.525,0.368294109,0.058626632,0.208187315,0.03700347,-0.017139204,0.00334927,0.691778391,0.213221049,0.891163282,78
430,146,2504,12,2,25041202,1202,7/23/2025,55,39.52964956,731.7031648,164.3678457,9148961.545,0.290298282,0.05205164,0.129200975,0.02967548,-0.047427656,0.002610014,0.570975936,0.244962416,0.956125481,116
431,147,2504,12,3,25041203,1203,7/23/2025,55,36.11709621,554.6532373,166.1439172,7677787.703,0.315023256,0.045750401,0.159463107,0.027706662,-0.035941923,0.002865334,0.606530523,0.238651248,0.971876937,166
432,148,2504,12,4,25041204,1204,7/23/2025,55,43.33711149,521.1930964,-191.6164969,6015573.467,0.394612589,0.048088598,0.232450956,0.031515173,-0.026230735,0.002874633,0.767493309,0.17844733,0.913862866,108
433,149,2504,13,1,25041301,1301,7/23/2025,55,38.72586989,583.9716381,-55.75524684,5854443.111,0.302537889,0.047182376,0.136193613,0.027726665,-0.044688852,0.002078222,0.581416944,0.243371281,0.948123439,93
434,150,2504,13,2,25041302,1302,7/23/2025,55,43.82575696,517.7068824,-1473.605564,5156607.274,0.34790145,0.032832866,0.137532437,0.019214694,-0.035422919,0.002217051,0.697190597,0.211115868,0.976777674,139
435,151,2504,13,3,25041303,1303,7/23/2025,55,39.94090177,552.7898548,-854.389087,5358675.791,0.303731361,0.043512359,0.107818867,0.025403731,-0.052970644,0.002449389,0.605893437,0.23878658,0.963235026,195
436,152,2504,13,4,25041304,1304,7/23/2025,55,47.85257583,612.8316337,-1245.48205,4670627.981,0.386569894,0.038124379,0.186087453,0.02239449,-0.026797641,0.002386198,0.72614595,0.198858009,0.883712453,79
437,153,2504,14,1,25041401,1401,7/23/2025,55,48.82421875,524.927498,-1107.433205,4143887.727,0.447240772,0.028829807,0.261513707,0.017512522,-0.000781438,0.001492794,0.81793597,0.148916719,0.919362776,71
438,154,2504,14,2,25041402,1402,7/23/2025,55,45.97586216,435.6771609,-1352.689141,3194453.127,0.40520071,0.022833282,0.20226478,0.013575053,-0.019074791,0.001577643,0.800644404,0.159612942,0.993657158,157
439,155,2504,14,3,25041403,1403,7/23/2025,55,47.0072347,546.2999012,-1447.239974,4409467.956,0.413842983,0.031478409,0.209405983,0.019825513,-0.019140566,0.002204254,0.77880914,0.172265463,0.957697705,110
440,156,2504,14,4,25041404,1404,7/23/2025,55,43.05733319,382.9861745,-1026.060413,2987283.18,0.411509335,0.024800679,0.223122842,0.01583743,-0.009769229,0.0016905,0.796794802,0.161912846,0.97840035,123
441,157,2504,15,1,25041501,1501,7/23/2025,55,34.92174103,442.8342447,-441.6153843,4601671.618,0.368771934,0.035448699,0.201570361,0.02155475,-0.014376637,0.00200078,0.693790618,0.212445197,0.853336249,58
442,158,2504,15,2,25041502,1502,7/23/2025,55,34.60571382,547.5342115,-248.704902,6276473.745,0.303059265,0.04838833,0.1299617,0.027396492,-0.040014188,0.002475266,0.58987245,0.241922943,0.879782018,74
443,159,2504,15,3,25041503,1503,7/23/2025,55,35.09926812,459.2594396,-525.9855969,5684870.015,0.332707925,0.041473704,0.152511342,0.023775924,-0.03097018,0.002530829,0.657709323,0.225127769,0.969231891,133
444,160,2504,15,4,25041504,1504,7/23/2025,55,37.07144223,472.2092227,-551.3088892,4845968.48,0.35577139,0.03463245,0.180772576,0.019906474,-0.0184059,0.002330586,0.683261873,0.216415086,0.922137572,101
445,161,2504,16,1,25041601,1601,7/23/2025,55,28.97548324,438.734465,265.4529814,5944423.35,0.298100671,0.035832922,0.144739955,0.020673185,-0.024529232,0.002101718,0.584662007,0.242832345,0.923741479,89
446,162,2504,16,2,25041602,1602,7/23/2025,55,32.23825907,449.4100303,-175.8428629,4042990.009,0.377459909,0.035798585,0.219645762,0.0232947,-0.001267545,0.002176943,0.686025557,0.215394492,0.942348352,81
447,163,2504,16,3,25041603,1603,7/23/2025,55,27.34594698,445.190256,341.0443721,5519633.299,0.319607616,0.04233295,0.171128872,0.02749239,-0.017751487,0.002713244,0.587080569,0.242416975,0.926293151,83
448,164,2504,16,4,25041604,1604,7/23/2025,55,30.84719985,454.5692852,-136.4264312,4501223.445,0.362959307,0.038737796,0.203945779,0.024151101,-0.007705561,0.002388318,0.650984354,0.227203725,0.849527038,55
449,165,2504,17,1,25041701,1701,7/23/2025,55,30.44363736,420.7099035,-323.4673296,5132679.715,0.340270145,0.031051914,0.176444367,0.017874175,-0.016640205,0.001636654,0.641206991,0.230060586,0.922831575,76
450,166,2504,17,2,25041702,1702,7/23/2025,55,23.55102375,452.3913769,700.0654988,7117851.762,0.260681014,0.04619292,0.116387746,0.026837604,-0.034204003,0.002419323,0.483619984,0.249731695,0.872058475,69
451,167,2504,17,3,25041703,1703,7/23/2025,55,27.27987112,486.912334,247.1953634,7546985.7,0.298870739,0.042596741,0.145288073,0.02417583,-0.032375851,0.002545246,0.553489515,0.247138872,0.922712359,74
452,168,2504,17,4,25041704,1704,7/23/2025,55,28.90436278,466.4442498,-22.0935023,6625504.191,0.308796575,0.036318331,0.148264905,0.019978194,-0.033489163,0.00227322,0.584279786,0.242896918,0.870448001,62
453,169,2504,18,1,25041801,1801,7/23/2025,55,34.49129082,520.9430551,-451.8759588,5215838.327,0.386099053,0.03927731,0.218532766,0.024615025,0.002792421,0.002248546,0.710958829,0.205496372,0.798669461,57
454,170,2504,18,2,25041802,1802,7/23/2025,55,34.54643794,565.6077102,-334.612014,5708953.758,0.357713102,0.037880611,0.191069762,0.022678199,-0.014659294,0.001924928,0.653654939,0.22639016,0.888978,64
455,171,2504,18,3,25041803,1803,7/23/2025,55,27.148673,362.1365628,33.89026308,4437161.422,0.350524529,0.033302659,0.197315051,0.020613541,-0.007997267,0.001920886,0.644823067,0.229026279,0.941329785,89
456,172,2504,18,4,25041804,1804,7/23/2025,55,31.26788835,395.1536837,-147.8349573,4154648.402,0.349688085,0.02945749,0.189274971,0.017571872,-0.019169769,0.001805837,0.66490059,0.222807795,0.93622528,95
457,173,2504,19,1,25041901,1901,7/23/2025,55,32.49632805,639.21354,-9.852537448,6302684.376,0.306759978,0.046926423,0.143796208,0.027845357,-0.032112577,0.002090059,0.572224194,0.244783666,0.815701214,49
458,174,2504,19,2,25041902,1902,7/23/2025,55,27.42736187,498.4203444,584.9151399,6153090.651,0.273968794,0.045100822,0.127754326,0.02723033,-0.042891023,0.002013954,0.508617158,0.249925745,0.943474298,90
459,175,2504,19,3,25041903,1903,7/23/2025,55,24.1193337,349.0566497,637.7638775,5987310.3,0.278278205,0.044138135,0.134231588,0.02799669,-0.045908679,0.002265903,0.528864009,0.249166869,0.982647053,157
460,176,2504,19,4,25041904,1904,7/23/2025,55,32.22328427,523.1157776,80.28865215,5994811.957,0.325750261,0.044637517,0.168467695,0.026190317,-0.035841949,0.002117885,0.607095065,0.238530647,0.802573543,47
461,177,2504,20,1,25042001,2001,7/23/2025,55,28.68660058,519.8661455,793.8728928,6462799.6,0.268643925,0.044260549,0.127061951,0.025608604,-0.040436263,0.002004482,0.512820513,0.249835634,0.889121797,85
462,178,2504,20,2,25042002,2002,7/23/2025,55,33.93476657,500.3836486,73.44150004,4817175.178,0.355444853,0.036995858,0.204338336,0.021993331,-0.018573249,0.001948251,0.637719562,0.231033322,0.951641421,85
463,179,2504,20,3,25042003,2003,7/23/2025,55,33.71590847,351.3120614,7.919365339,3556494.521,0.395997628,0.028343473,0.248149754,0.018047656,-0.017989635,0.001714416,0.740756922,0.192036104,0.970910416,125
464,180,2504,20,4,25042004,2004,7/23/2025,55,33.66324357,469.5224175,62.92930542,5437271.232,0.345984799,0.038695997,0.190898532,0.021933959,-0.02929553,0.001959325,0.634647949,0.23186993,0.889293916,65
465,181,2504,21,1,25042101,2101,7/23/2025,55,42.22722058,601.0005122,-551.9751557,6702940.903,0.358322262,0.034853885,0.184460331,0.01861857,-0.023633909,0.001766965,0.685485633,0.21559508,0.897356908,77
466,182,2504,21,2,25042102,2102,7/23/2025,55,35.14873979,601.8832586,299.1559874,9159694.775,0.308049225,0.048545263,0.15343032,0.027157229,-0.03355871,0.002480511,0.598427132,0.2403121,0.955597681,91
467,183,2504,21,3,25042103,2103,7/23/2025,55,36.60087947,495.8251619,-176.4755636,8022399.178,0.355801855,0.038969801,0.193667425,0.022246549,-0.023949727,0.002369267,0.6908202,0.213587651,0.970802121,117
468,184,2504,21,4,25042104,2104,7/23/2025,55,32.48760376,420.8566615,488.2483173,6124142.284,0.331731545,0.042231253,0.188706124,0.024626636,-0.028541104,0.002086573,0.626037571,0.234114531,0.914839321,87
469,185,2504,22,1,25042201,2201,7/23/2025,55,34.76609688,494.2463106,159.5656329,5416254.222,0.354573031,0.040979296,0.202916428,0.024156844,-0.014655015,0.002076595,0.645131342,0.228936894,0.91292698,69
470,186,2504,22,2,25042202,2202,7/23/2025,55,33.73917436,398.1665847,-5.387544402,5113117.773,0.360347803,0.036504668,0.203810039,0.022383316,-0.012003093,0.001993699,0.673237591,0.219988737,0.931798713,76
471,187,2504,22,3,25042203,2203,7/23/2025,55,33.41416127,574.798433,512.1500509,7685138.564,0.307128177,0.047663756,0.159196956,0.028476967,-0.034845605,0.002508316,0.57961279,0.243661804,0.958549789,99
472,188,2504,22,4,25042204,2204,7/23/2025,55,32.89226527,425.4968433,340.7994157,5197878.831,0.329951189,0.038174643,0.181209377,0.02256168,-0.024598737,0.00195458,0.612471674,0.237350123,0.846292651,78
473,189,2504,23,1,25042301,2301,7/23/2025,55,39.20374567,516.2621542,-159.8201698,4894739.944,0.36681752,0.03733313,0.204874215,0.022468947,-0.014128479,0.001805955,0.66818641,0.221713332,0.925339944,80
474,190,2504,23,2,25042302,2302,7/23/2025,55,34.32964602,488.9940048,-185.8838691,6194650.693,0.359705149,0.043593164,0.197711559,0.026528326,-0.010906222,0.00264594,0.646236207,0.228614972,0.951331547,85
475,191,2504,23,3,25042303,2303,7/23/2025,55,41.00671599,719.9491755,-432.7815779,9155548.389,0.358159089,0.050615274,0.185904713,0.02828096,-0.021490261,0.003021373,0.64522646,0.228909275,0.823554073,47
476,192,2504,23,4,25042304,2304,7/23/2025,55,40.35051349,601.6582776,-235.3906473,7319764.36,0.341334045,0.041916238,0.172945964,0.022615485,-0.03330827,0.002142444,0.637823664,0.231004638,0.83878905,60
477,193,2504,24,1,25042401,2401,7/23/2025,55,42.51463601,586.8809365,-1206.358654,3876123.294,0.412026575,0.033951718,0.218539203,0.022305811,0.012639408,0.002051828,0.720250123,0.201489883,0.877207692,53
478,194,2504,24,2,25042402,2402,7/23/2025,55,38.6432608,508.9787187,-972.2388486,3496141.354,0.447980755,0.036175641,0.267932555,0.025421508,0.02979064,0.002213046,0.750907751,0.187045301,0.924780374,88
479,195,2504,24,3,25042403,2403,7/23/2025,55,39.49733716,486.3537209,-1098.12945,4260308.735,0.422156489,0.031885608,0.234474519,0.020925957,0.011146651,0.001998701,0.748054076,0.188469175,0.954472552,99
480,196,2504,24,4,25042404,2404,7/23/2025,55,43.60224418,579.2463169,-1154.310298,4160166.919,0.432492762,0.034585586,0.243742311,0.022156881,0.010004087,0.00217438,0.752102217,0.186444472,0.830453485,60
481,1001,2506,1,1,25060101,101,7/23/2025,55,33.09201398,445.0169062,-364.8031354,3952017.604,0.325849147,0.029211464,0.154907464,0.017303826,-0.022494243,0.002098473,0.600289507,0.239942015,0.987076665,135
482,1002,2506,1,2,25060102,102,7/23/2025,55,38.8090986,411.4057619,-974.6590371,3611171.095,0.428487396,0.025960664,0.247116195,0.015968905,0.008706684,0.002170939,0.79306955,0.164110239,0.94919981,117
483,1003,2506,1,3,25060103,103,7/23/2025,55,31.72212665,407.0549783,-317.2461758,4394181.34,0.352215267,0.03090431,0.187232292,0.018807242,-0.001141473,0.002111969,0.645503946,0.228828602,0.894014508,79
484,1004,2506,1,4,25060104,104,7/23/2025,55,36.40640704,480.9848497,-598.2437623,4715076.102,0.353882649,0.024666559,0.181241491,0.013756047,-0.009583539,0.001519469,0.671864759,0.220462505,0.989939124,111
485,1005,2506,1,5,25060105,105,7/23/2025,55,35.91849607,427.0925544,-155.6809086,4234898.978,0.337761988,0.027530526,0.174310414,0.015877562,-0.020552669,0.001783633,0.647853866,0.228139234,0.994769074,185
486,1006,2506,2,1,25060201,201,7/23/2025,55,41.0573231,372.4935052,-607.6568426,3207966.212,0.416604625,0.01914615,0.247837148,0.011486049,-0.004969423,0.001378846,0.813365377,0.151802141,0.999671928,255
487,1007,2506,2,2,25060202,202,7/23/2025,55,37.01913836,456.6137814,58.40642122,5540131.234,0.319977288,0.026394434,0.163170898,0.013850466,-0.035206798,0.001418041,0.613246697,0.237175186,0.999872409,324
488,1008,2506,2,3,25060203,203,7/23/2025,55,31.13995085,201.7214023,455.6730965,2718674.691,0.360458482,0.021548041,0.22277612,0.014137572,-0.019194167,0.00112567,0.73427089,0.19511715,0.992435979,202
489,1009,2506,2,4,25060204,204,7/23/2025,55,38.63854303,400.0833069,-717.0884228,3975090.432,0.359518296,0.017867653,0.184266989,0.009823419,-0.016260058,0.001190213,0.717125382,0.202856568,1,319
490,1010,2506,2,5,25060205,205,7/23/2025,55,40.97152374,566.469962,-316.9487044,5539731.519,0.315937505,0.028856118,0.146770311,0.014872221,-0.043194353,0.001502679,0.602424441,0.239509234,0.997193162,244
491,1011,2506,3,1,25060301,301,7/23/2025,55,51.19571214,470.844122,-841.7063223,4024576.269,0.419544659,0.016845491,0.242568198,0.009144258,-0.011323091,0.00115843,0.829359552,0.141522285,0.997648774,212
492,1012,2506,3,2,25060302,302,7/23/2025,55,38.20725912,272.1871343,-222.1523704,4269119.346,0.396121445,0.01888807,0.240493727,0.011382018,0.007589361,0.001429352,0.78812541,0.166983748,0.999489656,266
493,1013,2506,3,3,25060303,303,7/23/2025,55,45.10808818,409.853077,-391.1981861,4939205.38,0.354621971,0.018880061,0.188533787,0.00984149,-0.019157687,0.001051212,0.725750499,0.199036712,0.997903831,301
494,1014,2506,3,4,25060304,304,7/23/2025,55,50.00715261,342.77112,-1119.178875,3409048.835,0.459899021,0.013807463,0.276713086,0.009236382,0.008833534,0.001311534,0.904149604,0.086663097,0.967391502,197
495,1015,2506,3,5,25060305,305,7/23/2025,55,43.28799672,549.9088372,-288.2783445,6985607.969,0.348001824,0.027588563,0.183703902,0.01408829,-0.029054381,0.001779142,0.687696299,0.214770099,0.999981772,310
496,1016,2506,4,1,25060401,401,7/23/2025,55,54.66737682,427.436778,-1118.01222,3578639.565,0.478548724,0.020600871,0.297291553,0.01396336,0.004297075,0.002037864,0.912105321,0.080169205,0.759892824,118
497,1017,2506,4,2,25060402,402,7/23/2025,55,46.73888828,497.7365056,-311.1661355,5452461.067,0.384705576,0.026682918,0.223809362,0.015379988,-0.014404418,0.001802294,0.789669106,0.166091809,0.990995261,278
498,1018,2506,4,3,25060403,403,7/23/2025,55,46.87176127,438.2468306,-182.636372,5744704.559,0.351799492,0.029405883,0.188843325,0.01683613,-0.019668662,0.001798686,0.742348541,0.191267185,0.992964806,239
499,1019,2506,4,4,25060404,404,7/23/2025,55,54.02525253,732.2123844,-786.3213538,6972949.077,0.354485959,0.027302923,0.172797096,0.014111611,-0.044824819,0.001665828,0.710592411,0.205650837,0.992071159,306
500,1020,2506,4,5,25060405,405,7/23/2025,55,52.19932838,432.638083,-825.2171673,4271930.109,0.397548556,0.016525137,0.218830819,0.009988466,-0.025802108,0.001555956,0.809189691,0.154401735,1,335
501,1021,2506,5,1,25060501,501,7/23/2025,55,49.30439413,521.8661612,-711.878297,4373053.089,0.419494032,0.023097336,0.247922219,0.013790278,-0.008838715,0.002071572,0.847611765,0.129166061,0.985911129,241
502,1022,2506,5,2,25060502,502,7/23/2025,55,53.86761494,534.258356,-892.4658293,4994536.114,0.411187627,0.02077545,0.232344561,0.011590402,-0.026980799,0.001949388,0.822403626,0.146055902,1,278
503,1023,2506,5,3,25060503,503,7/23/2025,55,54.25265602,557.7069966,-620.5327596,4244747.826,0.393028236,0.021597426,0.219733909,0.010676308,-0.028426224,0.001300289,0.780226683,0.171473006,0.988773055,157
504,1024,2506,5,4,25060504,504,7/23/2025,55,59.97805018,553.0650128,-1477.266859,3761614.909,0.466421757,0.013338419,0.270747146,0.00846709,-0.017125955,0.001794852,0.915067296,0.077719139,0.993802632,180
505,1025,2506,5,5,25060505,505,7/23/2025,55,53.05336756,512.206143,-784.4074342,5054876.292,0.394350671,0.019675188,0.21636385,0.011542241,-0.029507317,0.001810114,0.792265254,0.164581021,0.999653664,315
506,1026,2506,6,1,25060601,601,7/23/2025,55,52.20052432,482.1442025,-592.383036,4438208.899,0.394304167,0.023305881,0.222648562,0.014485168,-0.022749951,0.001978819,0.82107649,0.146909887,0.996044621,272
507,1027,2506,6,2,25060602,602,7/23/2025,55,45.83811162,450.7363795,-347.8366917,4607546.339,0.36177043,0.021778207,0.198787207,0.013192652,-0.025038051,0.001819878,0.741508301,0.191673741,0.999963546,421
508,1028,2506,6,3,25060603,603,7/23/2025,55,48.92970862,493.3708476,-410.185756,4395484.574,0.398456352,0.025094953,0.23289272,0.013780826,-0.012227232,0.001505542,0.793577105,0.163812484,0.990795254,185
509,1029,2506,6,4,25060604,604,7/23/2025,55,47.52867599,351.2834796,-758.7536213,3722105.774,0.423374222,0.020720469,0.248243199,0.013404575,-0.003261951,0.001909305,0.840424951,0.134110853,0.993602712,251
